instanceId,iteration,projectId,testId,category,tempC,humidity,durationDays,needsVoltage,dueDateDays,samples,sampleIdx,chamberId,stationIdx,startDay,endDay
4_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,0,T027,4,40,45
4_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,1,T027,5,40,45
4_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,2,T027,6,40,45
4_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,3,T027,7,40,45
4_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,4,T027,8,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,0,T015,2,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,1,T015,3,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,2,T015,4,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,3,T015,5,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,4,T027,9,40,45
4_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,6,5,T027,10,40,45
4_1_2,3,P20,EE_25,OTHER,25,NORMAL,16,true,56,6,0,T008,10,45,61
4_1_2,3,P20,PERF_25,OTHER,25,NORMAL,10,true,56,6,1,T008,11,45,55
4_1_2,3,P20,PERF_16,OTHER,16,NORMAL,10,true,56,6,2,T019,4,45,55
4_1_2,3,P20,FREEZE_25,OTHER,25,NORMAL,10,true,56,6,3,T021,1,45,55
4_1_2,3,P20,TEMP_RISE_25,OTHER,25,NORMAL,5,true,56,6,4,T021,3,45,50
4_1_2,3,P32,EE_25,OTHER,25,NORMAL,16,false,56,5,0,T021,4,45,61
4_1_2,3,P32,PERF_25,OTHER,25,NORMAL,10,false,56,5,1,T021,5,45,55
4_1_2,3,P32,PERF_32,OTHER,32,NORMAL,10,false,56,5,2,T012,1,45,55
4_1_2,3,P32,PERF_16,OTHER,16,NORMAL,10,false,56,5,3,T019,5,45,55
4_1_2,3,P36,EE_25,OTHER,25,NORMAL,16,false,56,5,0,T022,0,45,61
4_1_2,3,P36,PERF_25,OTHER,25,NORMAL,10,false,56,5,1,T022,1,45,55
4_1_2,3,P36,PERF_32,OTHER,32,NORMAL,10,false,56,5,2,T012,2,45,55
4_1_2,3,P36,PERF_16,OTHER,16,NORMAL,10,false,56,5,3,T020,0,45,55
4_1_2,3,P48,EE_16,OTHER,16,NORMAL,15,true,56,5,0,T020,1,45,60
4_1_2,3,P48,PERF_25,OTHER,25,NORMAL,10,true,56,5,1,T022,3,45,55
4_1_2,3,P48,PERF_43,OTHER,43,NORMAL,10,true,56,5,2,T026,0,45,55
4_1_2,3,P48,PERF_10,OTHER,10,NORMAL,10,true,56,5,3,T017,4,45,55
4_1_2,3,P17,EE_32,OTHER,32,NORMAL,15,false,56,6,0,T012,3,45,60
4_1_2,3,P17,EE_16,OTHER,16,NORMAL,15,false,56,6,1,T020,2,45,60
4_1_2,3,P17,PERF_25,OTHER,25,NORMAL,10,false,56,6,2,T022,4,45,55
4_1_2,3,P17,PERF_32,OTHER,32,NORMAL,10,false,56,6,3,T012,4,45,55
4_1_2,3,P17,PERF_10,OTHER,10,NORMAL,10,false,56,6,4,T017,5,45,55
4_1_2,3,P20,PERF_38,OTHER,38,NORMAL,10,true,56,6,4,T023,1,50,60
4_1_2,3,P20,PERF_32,OTHER,32,NORMAL,10,true,56,6,5,T004,1,50,60
4_1_2,3,P48,EE_32,OTHER,32,NORMAL,15,true,56,5,4,T004,2,50,65
4_1_2,3,P20,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,6,1,T016,3,55,70
4_1_2,3,P20,CU_25,CONSUMER_USAGE,25,85%,15,true,56,6,2,T003,0,55,70
4_1_2,3,P20,CU_32,CONSUMER_USAGE,32,85%,15,true,56,6,3,T025,1,55,70
4_1_2,3,P32,PERF_38,OTHER,38,NORMAL,10,false,56,5,1,T023,2,55,65
4_1_2,3,P32,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,2,T001,6,55,70
4_1_2,3,P32,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,3,T003,1,55,70
4_1_2,3,P32,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,4,T011,3,55,70
4_1_2,3,P36,PERF_38,OTHER,38,NORMAL,10,false,56,5,1,T023,3,55,65
4_1_2,3,P36,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,2,T001,7,55,70
4_1_2,3,P36,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,3,T003,5,55,70
4_1_2,3,P36,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,4,T011,4,55,70
4_1_2,3,P48,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,5,1,T016,5,55,70
4_1_2,3,P48,CU_25,CONSUMER_USAGE,25,85%,15,true,56,5,2,T003,6,55,70
4_1_2,3,P48,CU_32,CONSUMER_USAGE,32,85%,15,true,56,5,3,T025,4,55,70
4_1_2,3,P17,PERF_38,OTHER,38,NORMAL,10,false,56,6,2,T023,4,55,65
4_1_2,3,P17,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,6,3,T006,0,55,70
4_1_2,3,P17,CU_25,CONSUMER_USAGE,25,85%,15,false,56,6,4,T010,2,55,70
4_1_2,3,P17,CU_32,CONSUMER_USAGE,32,85%,15,false,56,6,5,T011,5,55,70
4_1_2,3,P24,GAS_43,GAS,43,NORMAL,10,false,57,6,0,T027,11,30,40
4_1_2,3,P40,GAS_43,GAS,43,NORMAL,10,false,57,5,0,T028,0,30,40
4_1_2,3,P50,GAS_43,GAS,43,NORMAL,10,false,57,5,0,T028,1,30,40
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,0,T027,11,40,45
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,1,T028,0,40,45
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,2,T028,1,40,45
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,3,T028,2,40,45
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,4,T028,3,40,45
4_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,5,T028,4,40,45
4_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,0,T028,5,40,45
4_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,1,T028,6,40,45
4_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,2,T028,7,40,45
4_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,3,T028,8,40,45
4_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,4,T028,9,40,45
4_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,0,T028,10,40,45
4_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,1,T028,11,40,45
4_1_2,3,P24,EE_32,OTHER,32,NORMAL,15,false,57,6,0,T012,5,45,60
4_1_2,3,P24,EE_16,OTHER,16,NORMAL,15,false,57,6,1,T020,3,45,60
4_1_2,3,P24,PERF_25,OTHER,25,NORMAL,10,false,57,6,2,T022,5,45,55
4_1_2,3,P24,PERF_16,OTHER,16,NORMAL,10,false,57,6,3,T020,4,45,55
4_1_2,3,P40,EE_25,OTHER,25,NORMAL,16,false,57,5,0,T024,0,45,61
4_1_2,3,P40,PERF_25,OTHER,25,NORMAL,10,false,57,5,1,T024,1,45,55
4_1_2,3,P40,PERF_43,OTHER,43,NORMAL,10,false,57,5,2,T009,0,45,55
4_1_2,3,P40,PERF_10,OTHER,10,NORMAL,10,false,57,5,3,T018,0,45,55
4_1_2,3,P40,FREEZE_25,OTHER,25,NORMAL,10,false,57,5,4,T024,3,45,55
4_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,2,T009,1,45,50
4_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,3,T009,2,45,50
4_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,4,T009,3,45,50
4_1_2,3,P50,EE_25,OTHER,25,NORMAL,16,false,57,5,0,T007,5,50,66
4_1_2,3,P50,PERF_25,OTHER,25,NORMAL,10,false,57,5,1,T008,0,50,60
4_1_2,3,P50,PERF_32,OTHER,32,NORMAL,10,false,57,5,2,T004,3,50,60
4_1_2,3,P50,PERF_10,OTHER,10,NORMAL,10,false,57,5,3,T006,2,50,60
4_1_2,3,P24,PERF_38,OTHER,38,NORMAL,10,false,57,6,2,T023,5,55,65
4_1_2,3,P24,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,6,3,T006,1,55,70
4_1_2,3,P24,CU_25,CONSUMER_USAGE,25,85%,15,false,57,6,4,T010,3,55,70
4_1_2,3,P24,CU_32,CONSUMER_USAGE,32,85%,15,false,57,6,5,T011,6,55,70
4_1_2,3,P40,TEMP_RISE_25,OTHER,25,NORMAL,5,false,57,5,1,T007,2,55,60
4_1_2,3,P40,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,5,2,T006,4,55,70
4_1_2,3,P40,CU_25,CONSUMER_USAGE,25,85%,15,false,57,5,3,T010,4,55,70
4_1_2,3,P40,CU_32,CONSUMER_USAGE,32,85%,15,false,57,5,4,T011,7,55,70
4_1_2,3,P50,PERF_38,OTHER,38,NORMAL,10,false,57,5,1,T023,0,60,70
4_1_2,3,P50,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,5,2,T006,2,60,75
4_1_2,3,P50,CU_25,CONSUMER_USAGE,25,85%,15,false,57,5,3,T003,2,60,75
4_1_2,3,P50,CU_32,CONSUMER_USAGE,32,85%,15,false,57,5,4,T005,5,60,75
4_1_3,3,P1,GAS_43,GAS,43,NORMAL,10,false,42,4,0,T009,0,0,10
4_1_3,3,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,0,T009,0,10,15
4_1_3,3,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,1,T009,1,10,15
4_1_3,3,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,2,T009,2,10,15
4_1_3,3,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,3,T009,3,10,15
4_1_3,3,P1,EE_25,OTHER,25,NORMAL,16,false,42,4,0,T007,0,15,31
4_1_3,3,P1,PERF_25,OTHER,25,NORMAL,10,false,42,4,1,T007,1,15,25
4_1_3,3,P1,PERF_43,OTHER,43,NORMAL,10,false,42,4,2,T009,0,15,25
4_1_3,3,P1,PERF_10,OTHER,10,NORMAL,10,false,42,4,3,T001,0,15,25
4_1_3,3,P1,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,42,4,1,T001,0,25,40
4_1_3,3,P1,CU_25,CONSUMER_USAGE,25,85%,15,false,42,4,2,T002,0,25,40
4_1_3,3,P1,CU_32,CONSUMER_USAGE,32,85%,15,false,42,4,3,T005,0,25,40
4_1_3,3,P21,GAS_43,GAS,43,NORMAL,10,false,43,5,0,T009,4,0,10
4_1_3,3,P33,GAS_43,GAS,43,NORMAL,10,true,43,4,0,T026,0,0,10
4_1_3,3,P41,GAS_43,GAS,43,NORMAL,10,false,43,3,0,T009,5,0,10
4_1_3,3,P7,GAS_43,GAS,43,NORMAL,10,true,43,3,0,T026,1,0,10
4_1_3,3,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,5,0,T009,4,10,15
4_1_3,3,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,5,1,T009,5,10,15
4_1_3,3,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,5,2,T009,6,10,15
4_1_3,3,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,5,3,T009,7,10,15
4_1_3,3,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,5,4,T009,8,10,15
4_1_3,3,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,4,0,T026,0,10,15
4_1_3,3,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,4,1,T026,1,10,15
4_1_3,3,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,4,2,T026,2,10,15
4_1_3,3,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,4,3,T026,3,10,15
4_1_3,3,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,0,T009,9,10,15
4_1_3,3,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,1,T009,10,10,15
4_1_3,3,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,2,T009,11,10,15
4_1_3,3,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,3,0,T026,4,10,15
4_1_3,3,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,3,1,T026,5,10,15
4_1_3,3,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,3,2,T026,6,10,15
4_1_3,3,P21,EE_32,OTHER,32,NORMAL,15,false,43,5,0,T021,0,15,30
4_1_3,3,P21,EE_16,OTHER,16,NORMAL,15,false,43,5,1,T014,0,15,30
4_1_3,3,P21,PERF_25,OTHER,25,NORMAL,10,false,43,5,2,T007,2,15,25
4_1_3,3,P21,PERF_38,OTHER,38,NORMAL,10,false,43,5,3,T023,0,15,25
4_1_3,3,P21,PERF_32,OTHER,32,NORMAL,10,false,43,5,4,T021,1,15,25
4_1_3,3,P33,EE_25,OTHER,25,NORMAL,16,true,43,4,0,T008,0,15,31
4_1_3,3,P33,PERF_25,OTHER,25,NORMAL,10,true,43,4,1,T008,1,15,25
4_1_3,3,P33,PERF_43,OTHER,43,NORMAL,10,true,43,4,2,T026,0,15,25
4_1_3,3,P33,PERF_16,OTHER,16,NORMAL,10,true,43,4,3,T019,0,15,25
4_1_3,3,P41,EE_25,OTHER,25,NORMAL,16,false,43,3,0,T007,3,15,31
4_1_3,3,P41,PERF_25,OTHER,25,NORMAL,10,false,43,3,1,T007,4,15,25
4_1_3,3,P41,PERF_43,OTHER,43,NORMAL,10,false,43,3,2,T009,1,15,25
4_1_3,3,P7,EE_32,OTHER,32,NORMAL,15,true,43,3,0,T021,2,15,30
4_1_3,3,P7,EE_16,OTHER,16,NORMAL,15,true,43,3,1,T019,1,15,30
4_1_3,3,P7,PERF_25,OTHER,25,NORMAL,10,true,43,3,2,T008,2,15,25
4_1_3,3,P21,PERF_16,OTHER,16,NORMAL,10,false,43,5,2,T014,1,25,35
4_1_3,3,P21,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,43,5,3,T001,1,25,40
4_1_3,3,P21,CU_25,CONSUMER_USAGE,25,85%,15,false,43,5,4,T002,1,25,40
4_1_3,3,P33,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,43,4,1,T004,0,25,40
4_1_3,3,P33,CU_25,CONSUMER_USAGE,25,85%,15,true,43,4,2,T002,2,25,40
4_1_3,3,P33,CU_32,CONSUMER_USAGE,32,85%,15,true,43,4,3,T005,1,25,40
4_1_3,3,P41,PERF_32,OTHER,32,NORMAL,10,false,43,3,1,T021,1,25,35
4_1_3,3,P41,PERF_16,OTHER,16,NORMAL,10,false,43,3,2,T014,2,25,35
4_1_3,3,P7,PERF_43,OTHER,43,NORMAL,10,true,43,3,2,T026,0,25,35
4_1_3,3,P21,CU_32,CONSUMER_USAGE,32,85%,15,false,43,5,0,T005,2,30,45
4_1_3,3,P7,PERF_32,OTHER,32,NORMAL,10,true,43,3,0,T021,0,30,40
4_1_3,3,P7,PERF_10,OTHER,10,NORMAL,10,true,43,3,1,T004,1,30,40
4_1_3,3,P41,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,43,3,0,T001,2,31,46
4_1_3,3,P41,CU_25,CONSUMER_USAGE,25,85%,15,false,43,3,1,T002,3,35,50
4_1_3,3,P41,CU_32,CONSUMER_USAGE,32,85%,15,false,43,3,2,T005,3,35,50
4_1_3,3,P7,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,43,3,2,T004,2,35,50
4_1_3,3,P7,CU_25,CONSUMER_USAGE,25,85%,15,true,43,3,0,T002,0,40,55
4_1_3,3,P7,CU_32,CONSUMER_USAGE,32,85%,15,true,43,3,1,T005,0,40,55
4_1_3,3,P25,GAS_43,GAS,43,NORMAL,10,true,44,5,0,T026,7,0,10
4_1_3,3,P45,GAS_43,GAS,43,NORMAL,10,false,44,3,0,T013,0,0,10
4_1_3,3,P4,GAS_43,GAS,43,NORMAL,10,false,44,5,0,T013,1,0,10
4_1_3,3,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,0,T026,7,10,15
4_1_3,3,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,1,T026,8,10,15
4_1_3,3,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,2,T026,9,10,15
4_1_3,3,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,3,T026,10,10,15
4_1_3,3,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,4,T026,11,10,15
4_1_3,3,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,3,0,T013,0,10,15
4_1_3,3,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,3,1,T013,1,10,15
4_1_3,3,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,3,2,T013,2,10,15
4_1_3,3,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,5,0,T013,3,10,15
4_1_3,3,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,5,1,T013,4,10,15
4_1_3,3,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,5,2,T013,5,10,15
4_1_3,3,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,5,3,T013,6,10,15
4_1_3,3,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,5,4,T013,7,10,15
4_1_3,3,P25,EE_32,OTHER,32,NORMAL,15,true,44,5,0,T021,3,15,30
4_1_3,3,P25,EE_16,OTHER,16,NORMAL,15,true,44,5,1,T019,2,15,30
4_1_3,3,P25,PERF_25,OTHER,25,NORMAL,10,true,44,5,2,T008,3,15,25
4_1_3,3,P25,PERF_43,OTHER,43,NORMAL,10,true,44,5,3,T026,1,15,25
4_1_3,3,P25,PERF_32,OTHER,32,NORMAL,10,true,44,5,4,T021,4,15,25
4_1_3,3,P45,EE_25,OTHER,25,NORMAL,16,false,44,3,0,T007,5,15,31
4_1_3,3,P45,PERF_25,OTHER,25,NORMAL,10,false,44,3,1,T007,6,15,25
4_1_3,3,P45,PERF_38,OTHER,38,NORMAL,10,false,44,3,2,T023,1,15,25
4_1_3,3,P4,EE_25,OTHER,25,NORMAL,16,false,44,5,0,T007,7,15,31
4_1_3,3,P4,PERF_25,OTHER,25,NORMAL,10,false,44,5,1,T008,4,15,25
4_1_3,3,P4,PERF_43,OTHER,43,NORMAL,10,false,44,5,2,T009,2,15,25
4_1_3,3,P4,PERF_32,OTHER,32,NORMAL,10,false,44,5,3,T021,5,15,25
4_1_3,3,P4,PERF_16,OTHER,16,NORMAL,10,false,44,5,4,T014,3,15,25
4_1_3,3,P25,PERF_16,OTHER,16,NORMAL,10,true,44,5,2,T019,0,25,35
4_1_3,3,P25,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,44,5,3,T004,3,25,40
4_1_3,3,P25,CU_25,CONSUMER_USAGE,25,85%,15,true,44,5,4,T002,4,25,40
4_1_3,3,P45,PERF_32,OTHER,32,NORMAL,10,false,44,3,1,T021,4,25,35
4_1_3,3,P45,PERF_16,OTHER,16,NORMAL,10,false,44,3,2,T014,3,25,35
4_1_3,3,P4,FREEZE_25,OTHER,25,NORMAL,10,false,44,5,1,T007,1,25,35
4_1_3,3,P4,TEMP_RISE_25,OTHER,25,NORMAL,5,false,44,5,2,T007,2,25,30
4_1_3,3,P4,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,44,5,3,T001,3,25,40
4_1_3,3,P4,CU_25,CONSUMER_USAGE,25,85%,15,false,44,5,4,T002,5,25,40
4_1_3,3,P25,CU_32,CONSUMER_USAGE,32,85%,15,true,44,5,0,T005,4,30,45
4_1_3,3,P4,CU_32,CONSUMER_USAGE,32,85%,15,false,44,5,2,T005,5,30,45
4_1_3,3,P45,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,44,3,0,T001,4,31,46
4_1_3,3,P45,CU_25,CONSUMER_USAGE,25,85%,15,false,44,3,1,T002,6,35,50
4_1_3,3,P45,CU_32,CONSUMER_USAGE,32,85%,15,false,44,3,2,T005,6,35,50
4_1_3,3,P37,GAS_43,GAS,43,NORMAL,10,false,45,3,0,T013,8,0,10
4_1_3,3,P14,GAS_43,GAS,43,NORMAL,10,true,45,4,0,T027,0,0,10
4_1_3,3,P37,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,45,3,0,T013,8,10,15
4_1_3,3,P37,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,45,3,1,T013,9,10,15
4_1_3,3,P37,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,45,3,2,T013,10,10,15
4_1_3,3,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,45,4,0,T027,0,10,15
4_1_3,3,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,45,4,1,T027,1,10,15
4_1_3,3,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,45,4,2,T027,2,10,15
4_1_3,3,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,45,4,3,T027,3,10,15
4_1_3,3,P37,EE_25,OTHER,25,NORMAL,16,false,45,3,0,T008,5,15,31
4_1_3,3,P37,PERF_25,OTHER,25,NORMAL,10,false,45,3,1,T008,6,15,25
4_1_3,3,P37,PERF_38,OTHER,38,NORMAL,10,false,45,3,2,T023,2,15,25
4_1_3,3,P14,EE_25,OTHER,25,NORMAL,16,true,45,4,0,T008,7,15,31
4_1_3,3,P14,PERF_25,OTHER,25,NORMAL,10,true,45,4,1,T008,8,15,25
4_1_3,3,P14,PERF_38,OTHER,38,NORMAL,10,true,45,4,2,T023,3,15,25
4_1_3,3,P14,PERF_10,OTHER,10,NORMAL,10,true,45,4,3,T004,4,15,25
4_1_3,3,P37,PERF_16,OTHER,16,NORMAL,10,false,45,3,1,T014,4,25,35
4_1_3,3,P37,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,45,3,2,T001,5,25,40
4_1_3,3,P14,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,45,4,1,T004,4,25,40
4_1_3,3,P14,CU_25,CONSUMER_USAGE,25,85%,15,true,45,4,2,T002,7,25,40
4_1_3,3,P14,CU_32,CONSUMER_USAGE,32,85%,15,true,45,4,3,T005,7,25,40
4_1_3,3,P37,CU_25,CONSUMER_USAGE,25,85%,15,false,45,3,0,T003,0,31,46
4_1_3,3,P37,CU_32,CONSUMER_USAGE,32,85%,15,false,45,3,1,T012,0,35,50
4_1_3,3,P29,GAS_43,GAS,43,NORMAL,10,false,46,4,0,T013,11,0,10
4_1_3,3,P34,GAS_43,GAS,43,NORMAL,10,false,46,4,0,T015,0,0,10
4_1_3,3,P49,GAS_43,GAS,43,NORMAL,10,true,46,4,0,T027,4,0,10
4_1_3,3,P2,GAS_43,GAS,43,NORMAL,10,true,46,5,0,T027,5,0,10
4_1_3,3,P11,GAS_43,GAS,43,NORMAL,10,true,46,3,0,T027,6,0,10
4_1_3,3,P18,GAS_43,GAS,43,NORMAL,10,true,46,4,0,T027,7,0,10
4_1_3,3,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,0,T013,11,10,15
4_1_3,3,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,1,T015,0,10,15
4_1_3,3,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,2,T015,1,10,15
4_1_3,3,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,3,T015,2,10,15
4_1_3,3,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,0,T015,3,10,15
4_1_3,3,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,1,T015,4,10,15
4_1_3,3,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,2,T015,5,10,15
4_1_3,3,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,46,4,3,T027,4,10,15
4_1_3,3,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,0,T027,5,10,15
4_1_3,3,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,1,T027,6,10,15
4_1_3,3,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,2,T027,7,10,15
4_1_3,3,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,3,T027,8,10,15
4_1_3,3,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,5,0,T027,9,10,15
4_1_3,3,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,5,1,T027,10,10,15
4_1_3,3,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,5,2,T027,11,10,15
4_1_3,3,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,5,3,T028,0,10,15
4_1_3,3,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,5,4,T028,1,10,15
4_1_3,3,P11,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,3,0,T028,2,10,15
4_1_3,3,P11,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,3,1,T028,3,10,15
4_1_3,3,P11,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,3,2,T028,4,10,15
4_1_3,3,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,0,T028,5,10,15
4_1_3,3,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,1,T028,6,10,15
4_1_3,3,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,2,T028,7,10,15
4_1_3,3,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,46,4,3,T028,8,10,15
4_1_3,3,P29,EE_25,OTHER,25,NORMAL,16,false,46,4,0,T008,9,15,31
4_1_3,3,P29,PERF_25,OTHER,25,NORMAL,10,false,46,4,1,T008,10,15,25
4_1_3,3,P29,PERF_43,OTHER,43,NORMAL,10,false,46,4,2,T009,3,15,25
4_1_3,3,P29,PERF_32,OTHER,32,NORMAL,10,false,46,4,3,T022,0,15,25
4_1_3,3,P34,EE_25,OTHER,25,NORMAL,16,false,46,4,0,T008,11,15,31
4_1_3,3,P34,PERF_25,OTHER,25,NORMAL,10,false,46,4,1,T011,0,15,25
4_1_3,3,P34,PERF_38,OTHER,38,NORMAL,10,false,46,4,2,T023,4,15,25
4_1_3,3,P34,PERF_10,OTHER,10,NORMAL,10,false,46,4,3,T001,6,15,25
4_1_3,3,P49,EE_32,OTHER,32,NORMAL,15,true,46,4,0,T022,1,15,30
