instanceId;projectId;testScenarioId;dueScenarioId;voltScenarioId;dueDateDays;needsVolt;GasAmount;Pulldown;EE_32;EE_25;EE_16;Perf_25;Perf_43;Perf_38;Perf_32;Perf_16;Perf_10;FreezingC;TemperatureRise;CU_10;CU_25;CU_32
3_3_1;P42;3;3;1;41;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_1;P43;3;3;1;43;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_1;P44;3;3;1;49;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_1;P45;3;3;1;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_1;P46;3;3;1;56;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_3_1;P47;3;3;1;60;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_1;P48;3;3;1;64;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_1;P49;3;3;1;67;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_1;P50;3;3;1;69;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P1;3;3;2;34;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P2;3;3;2;38;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P3;3;3;2;42;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_2;P4;3;3;2;46;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_3_2;P5;3;3;2;50;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
3_3_2;P6;3;3;2;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P7;3;3;2;57;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
3_3_2;P8;3;3;2;61;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P9;3;3;2;65;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1
3_3_2;P10;3;3;2;69;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P11;3;3;2;36;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P12;3;3;2;40;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_2;P13;3;3;2;44;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_2;P14;3;3;2;47;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P15;3;3;2;51;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P16;3;3;2;56;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
3_3_2;P17;3;3;2;60;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_2;P18;3;3;2;63;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P19;3;3;2;67;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P20;3;3;2;69;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P21;3;3;2;35;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P22;3;3;2;39;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_2;P23;3;3;2;43;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1
3_3_2;P24;3;3;2;46;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_2;P25;3;3;2;50;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_2;P26;3;3;2;54;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_2;P27;3;3;2;58;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P28;3;3;2;62;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P29;3;3;2;66;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_2;P30;3;3;2;68;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P31;3;3;2;36;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P32;3;3;2;40;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_2;P33;3;3;2;45;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
3_3_2;P34;3;3;2;48;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P35;3;3;2;52;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
3_3_2;P36;3;3;2;55;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_2;P37;3;3;2;59;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_2;P38;3;3;2;63;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
3_3_2;P39;3;3;2;66;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P40;3;3;2;69;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P41;3;3;2;37;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_3_2;P42;3;3;2;41;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P43;3;3;2;43;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_2;P44;3;3;2;49;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_2;P45;3;3;2;53;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_2;P46;3;3;2;56;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_3_2;P47;3;3;2;60;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_2;P48;3;3;2;64;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_2;P49;3;3;2;67;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_2;P50;3;3;2;69;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P1;3;3;3;34;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P2;3;3;3;38;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P3;3;3;3;42;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_3;P4;3;3;3;46;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_3_3;P5;3;3;3;50;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
3_3_3;P6;3;3;3;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P7;3;3;3;57;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
3_3_3;P8;3;3;3;61;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P9;3;3;3;65;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1
3_3_3;P10;3;3;3;69;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P11;3;3;3;36;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P12;3;3;3;40;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_3;P13;3;3;3;44;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_3;P14;3;3;3;47;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P15;3;3;3;51;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P16;3;3;3;56;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
3_3_3;P17;3;3;3;60;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_3;P18;3;3;3;63;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P19;3;3;3;67;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P20;3;3;3;69;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P21;3;3;3;35;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P22;3;3;3;39;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_3;P23;3;3;3;43;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1
3_3_3;P24;3;3;3;46;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_3;P25;3;3;3;50;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_3;P26;3;3;3;54;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
3_3_3;P27;3;3;3;58;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P28;3;3;3;62;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P29;3;3;3;66;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
3_3_3;P30;3;3;3;68;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P31;3;3;3;36;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P32;3;3;3;40;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_3;P33;3;3;3;45;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
3_3_3;P34;3;3;3;48;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P35;3;3;3;52;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
3_3_3;P36;3;3;3;55;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_3;P37;3;3;3;59;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
3_3_3;P38;3;3;3;63;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
3_3_3;P39;3;3;3;66;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P40;3;3;3;69;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P41;3;3;3;37;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
3_3_3;P42;3;3;3;41;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P43;3;3;3;43;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_3;P44;3;3;3;49;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
3_3_3;P45;3;3;3;53;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
3_3_3;P46;3;3;3;56;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
3_3_3;P47;3;3;3;60;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
3_3_3;P48;3;3;3;64;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
3_3_3;P49;3;3;3;67;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
3_3_3;P50;3;3;3;69;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P1;4;3;1;34;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_1;P2;4;3;1;38;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
4_3_1;P3;4;3;1;42;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_1;P4;4;3;1;46;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_1;P5;4;3;1;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P6;4;3;1;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_1;P7;4;3;1;57;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_1;P8;4;3;1;61;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_1;P9;4;3;1;65;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_1;P10;4;3;1;69;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
4_3_1;P11;4;3;1;36;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_1;P12;4;3;1;40;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_1;P13;4;3;1;44;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_1;P14;4;3;1;47;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_1;P15;4;3;1;51;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P16;4;3;1;56;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_1;P17;4;3;1;60;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_1;P18;4;3;1;63;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_1;P19;4;3;1;67;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_1;P20;4;3;1;69;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
4_3_1;P21;4;3;1;35;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P22;4;3;1;39;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
4_3_1;P23;4;3;1;43;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_1;P24;4;3;1;46;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
4_3_1;P25;4;3;1;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P26;4;3;1;54;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P27;4;3;1;58;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
4_3_1;P28;4;3;1;62;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
4_3_1;P29;4;3;1;66;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_1;P30;4;3;1;68;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_1;P31;4;3;1;36;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P32;4;3;1;40;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P33;4;3;1;45;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
4_3_1;P34;4;3;1;48;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_1;P35;4;3;1;52;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_1;P36;4;3;1;55;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P37;4;3;1;59;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_1;P38;4;3;1;63;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_1;P39;4;3;1;66;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_1;P40;4;3;1;69;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_1;P41;4;3;1;37;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P42;4;3;1;41;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_1;P43;4;3;1;43;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_1;P44;4;3;1;49;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P45;4;3;1;53;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_1;P46;4;3;1;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_1;P47;4;3;1;60;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_1;P48;4;3;1;64;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_1;P49;4;3;1;67;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_1;P50;4;3;1;69;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_2;P1;4;3;2;34;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_2;P2;4;3;2;38;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
4_3_2;P3;4;3;2;42;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_2;P4;4;3;2;46;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_2;P5;4;3;2;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P6;4;3;2;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_2;P7;4;3;2;57;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_2;P8;4;3;2;61;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_2;P9;4;3;2;65;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_2;P10;4;3;2;69;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
4_3_2;P11;4;3;2;36;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_2;P12;4;3;2;40;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_2;P13;4;3;2;44;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_2;P14;4;3;2;47;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_2;P15;4;3;2;51;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P16;4;3;2;56;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_2;P17;4;3;2;60;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_2;P18;4;3;2;63;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_2;P19;4;3;2;67;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_2;P20;4;3;2;69;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
4_3_2;P21;4;3;2;35;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P22;4;3;2;39;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
4_3_2;P23;4;3;2;43;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_2;P24;4;3;2;46;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
4_3_2;P25;4;3;2;50;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P26;4;3;2;54;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P27;4;3;2;58;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
4_3_2;P28;4;3;2;62;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
4_3_2;P29;4;3;2;66;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_2;P30;4;3;2;68;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_2;P31;4;3;2;36;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P32;4;3;2;40;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P33;4;3;2;45;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
4_3_2;P34;4;3;2;48;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_2;P35;4;3;2;52;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_2;P36;4;3;2;55;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P37;4;3;2;59;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_2;P38;4;3;2;63;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_2;P39;4;3;2;66;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_2;P40;4;3;2;69;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_2;P41;4;3;2;37;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P42;4;3;2;41;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_2;P43;4;3;2;43;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_2;P44;4;3;2;49;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P45;4;3;2;53;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_2;P46;4;3;2;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_2;P47;4;3;2;60;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_2;P48;4;3;2;64;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_2;P49;4;3;2;67;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_2;P50;4;3;2;69;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_3;P1;4;3;3;34;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_3;P2;4;3;3;38;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
4_3_3;P3;4;3;3;42;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_3;P4;4;3;3;46;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_3;P5;4;3;3;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P6;4;3;3;53;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_3;P7;4;3;3;57;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_3;P8;4;3;3;61;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_3;P9;4;3;3;65;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
4_3_3;P10;4;3;3;69;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
4_3_3;P11;4;3;3;36;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1
4_3_3;P12;4;3;3;40;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_3;P13;4;3;3;44;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
4_3_3;P14;4;3;3;47;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_3;P15;4;3;3;51;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P16;4;3;3;56;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_3;P17;4;3;3;60;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_3;P18;4;3;3;63;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
4_3_3;P19;4;3;3;67;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
4_3_3;P20;4;3;3;69;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
4_3_3;P21;4;3;3;35;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P22;4;3;3;39;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
4_3_3;P23;4;3;3;43;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_3;P24;4;3;3;46;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
4_3_3;P25;4;3;3;50;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P26;4;3;3;54;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P27;4;3;3;58;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
4_3_3;P28;4;3;3;62;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
4_3_3;P29;4;3;3;66;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
4_3_3;P30;4;3;3;68;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_3;P31;4;3;3;36;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P32;4;3;3;40;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P33;4;3;3;45;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
4_3_3;P34;4;3;3;48;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
4_3_3;P35;4;3;3;52;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_3;P36;4;3;3;55;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P37;4;3;3;59;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_3;P38;4;3;3;63;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
4_3_3;P39;4;3;3;66;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_3;P40;4;3;3;69;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
4_3_3;P41;4;3;3;37;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P42;4;3;3;41;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_3;P43;4;3;3;43;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
4_3_3;P44;4;3;3;49;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P45;4;3;3;53;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
4_3_3;P46;4;3;3;56;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
4_3_3;P47;4;3;3;60;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
4_3_3;P48;4;3;3;64;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_3;P49;4;3;3;67;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
4_3_3;P50;4;3;3;69;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
5_3_1;P1;5;3;1;34;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
5_3_1;P2;5;3;1;38;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
5_3_1;P3;5;3;1;42;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
5_3_1;P4;5;3;1;46;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
5_3_1;P5;5;3;1;50;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
5_3_1;P6;5;3;1;53;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
5_3_1;P7;5;3;1;57;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
5_3_1;P8;5;3;1;61;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
5_3_1;P9;5;3;1;65;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
5_3_1;P10;5;3;1;69;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
5_3_1;P11;5;3;1;36;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
5_3_1;P12;5;3;1;40;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
